Page,,Amount,Taxes,Cost Total,,,Value,Cost,Paid,Remaining,Pending,Payment
32,658. Towel warmer $161.0,$1.59,$168.59,4y/,$67.44,,,$0.00,$67.44,,,
32,659. Step stool,$1.88,$41.83,Tyl Avg.,$14.66,927.22,,$0.00,$14.66,$0.00,,
32,CURTAINSIDRAPES,,,,,,,,,,,
32,660. Window valance 1.00 EA $22.00,$1.04,$23.4,Jy!,$6.91,$16.13,,$0.00,$6.91,$0.00,,
32,|,,,,,,,,,,,
32,WALL ART/DECOR,,,,,,,,,,,
32,661. Wall decor $45.00,2.12,$47.12,Ave.,$37.70,,,$0.00,$37.70,$0.00,,
32,662. Framed artwork / print,$2.50,$55.50,Avg. 10,44.40,,,$0.00,$4.40,$0.00,,
32,663. Wall mirror $176.0,$8.29,$184.29,Avg,$27.4,$156.65,,$0.00,,50.00,,
32,664. Decorative shelf / ledge 1.00 EA,221,44921,Sy Ave. /I0y,$14.76,84.45,,$0.00,$14.76,$0.00,,
32,DECORATIVE ITEMS/ACCENTS,,,,,,,,,,,
32,665. Hamper - Laundry $50.00,$236,$52.36,Sy/ Avg.,$26.18,96.18,,$0.00,$26.18,$0.00,,
32,‘The amount of RC Benefits and/or paid is subject to policy limitations.,,,,,,,,,,,
32,* amount is part of current payment,,,,,,,,,,,
32,© indicates depreciation is non-recoverable,,,,,,,,,,,
32,5154K577],,,,,,,,Page:33,,,
33,,,,,,,,,,,——,
33,,,,,,,,,Actual,,,
33,,,Estimate,,Replacement,,Less,Actual Cash,Replacement,,Estimated,
33,,,Amount,,Cost Total,,,Value,Cost,Paid Remaini,Pending,Payment
33,656. Toilet paper holder - Portable,1.00 EA,$42.00,$198,$43.98,Syl Ave,$13.19,$30.79,,$0.00,$13.19,$0.00
33,667. Shower / Bath caddy,,$32.00,$151,$33.51,Ave.,$10.05,923.46,,50.00,$10.05,$0.00
33,668. Wastebasket / garbage / trash can,1.00 EA,$34.00,1.60,$35.0,Ave.,$10.68,9492,,$0.00,$10.68,$0.00
33,669. Cotton jar - Bath accessory,1.00 EA,$22.00,,$23.04 lO,y/ Avg.,518.43,$461,,$0.00,$18.43,$0.00
33,,,,,,|,,,,,,
33,670. Tissue holder,1.00 EA,$29.0,$137,$30.37,Ave,,$21.26,,$0.00,$9.11,$0.00
33,671. Bathroom tumbler,1.00 EA,$15.00,$0.71,$15.71,Syl Ave.,M7,$11.00,,$0.00,471,$0.00
33,672. Toothbrush holder,,$15.00,$0.71,$15.71,Ave.,$7.86,$785,,$0.00,$7.86,$0.00
33,673. Soap dish,1.00 EA,$19.00,$0.90,$19.0 Syl,,$9.95,$9.95,,$0.00,§9.95,$0.00
33,"674, Soap / lotion pump",1.00 EA,$22.00,$1.04,$23.4,Sy! Ave.,$691,$16.13,,$0.00,$5.91,$0.00
33,675. Candles,1.00 EA,$20.00,$0.4,,Avg,51.05,$19.89,,50.00,,$0.00
33,676. Candle holder / candlestick,1.00 EA,$45.00,§2.12,47.12,Ave.,514.14,932.98,,$0.00,$14.14,$0.00
33,677. Decorative figurine / Statue /,1.00 EA,542.00,$1.98,$43.98 l0,lly,,$39.58,,$0.00,$4.40,
33,Sculpture,,,,,,,,,,,
33,618. Display bow,,$50.00,$2.36,$52.36,Syl Avg.,,$26.18,,$0.00,$26.18,$0.00
33,679. DecorativeStorage Wicker Basket,,,$1.98,$43.98,Avg.,$21.99,,,$0.00,,$0.00
33,LINENS,,,,,,,,,,,
33,680. Rup - Bathroom,,$35.00,$1.65,$36.5,Syl Avg.,$11.0,$25.65,,$0.00,,$0.00
33,681. Washcloth,1.00 EA,$9.00,$0.42,0.5,yi Avg.,0.4,$8.48,,$0.00,$0.94,$0.00
33,"682, Hand towel",1.00 EA,$16.00,$0.75,$16.75,Lyf Avg. Sy,9.35,$13.40,,$0.0,$3.35,$0.00
33,683. Bath towel,,$20.00,$0.94,,Avg. /Sy,M19,$16.75,,$0.00,54.19,$0.00
33,684. Beach towel,,$25.00,$1.18,906.1,Avg. Sy,$524,,,$0.00,,$0.00
33,685. Shower curtain,"1,00 BA",$42.00,$1.58,13.98 0.5,yf Ave.,2.20,41.78,,$0.00,§2.20,$0.00
33,686. Shower curtain Liner,,$15.00,,$15.71 0.5,yi Avg. /10 y,90.79,$14.92,,$0.00,$0.79,$0.0
33,687. Shower rings,,$13.00,$0.61,$13.61,Ave.,M8,§9.53,,$0.00,54.08,$0.00
33,688. Non-slip bath mat,1.00 BA,$90.00,$4.24,$9424 0.5,y/ Avg.,,$39.53,,$0.00,$471,$0.00
33,"HEALTH & BEAUTY, COSMETICS, ETC.",,,,,,,,,,,
33,§89. Weight scale,,$35.00,$1.65,$36.65,4y/ Ave /I0y,$14.6,$21.99,,$0.00,$14.66,
33,690. Bathtub - Infant,1.00 EA,$24.00,$1.13,$25.13 IT,yf Avg.,$20.10,$5.03,,$0.00,$20.10,$0.00
33,691. Toothbrush (enter price),,$12.00,,$12.57 0.25,Avg. Sy,80.63,S114,,$0.00,$0.63,$0.00
33,692. Electric toothbrush,1.00 EA,$70.00,$3.30,$73.30,| yf Avg. Sy,,$58.64,,$0.00,$14.66,$0.00
33,“ The amount of RC Benefits remaining and/or paid,is subject to policy,limitations.,,,,,,,,,
33,* amount is part of current payment,,,,,,,,,,,
33,© indicates depreciation is non-recoverable,,,,,,,,,,,
33,5154K577),,,,,,,,,,Page:34,
34,,,,,,,,——,,,,
34,,,,,,Actual,,,,,,
34,Description,Estimate,,Less,,Replacement,,Estimated,,,,
34,,Amount,Taxes Cost Total,Life reciation,Value,Cost wiTax,Pid,Remaining Pending,Payment,,,
34,693. Toothbrush sanitizer,$28.0,$132 $29.32,dyl Ave Sy 51173,$17.59,,$0.00,$11.73,$0.00,,,
34,694. Water jet dental system,,$2.03 $45.03,Ave Sy $18.01,$27.02,,$0.00,$18.01,$0.00,,,
34,695. Prescription medications / medicine - 1.00,EA $325.00,$0.00 $325.00,y/ Avg. By $17.33,$307.67,,$0.00,$17.33,$0.00,,,
34,price,,,,,,,,,,,
34,696. Non-Prescription,$500.00,93.56 $523.56 O25,yf Avg. By $43.63,$479.93,,$0.00,,$0.0,,,
34,- Enter price,,,,,,,,,,,
34,697. Non-Prescription Vitamin - Enter,$200.00,§9.42 20942,By $17.46,$191.96,,$0.00,$17.46,9.0,,,
34,price,,,,,,,,,,,
34,698. Non-Prescription Supplements -,$200.00,$9.42 920042,025 By,,,$0.00,$17.46,90.0,,,
34,Enter price,,,,,,,,,,,
34,699. Hair dryer 1.00,EA $30.00,,Oy $15.71,$15.70,,$0.00,$15.71,90.0,,,
34,700. Hair brush / Comb,$15.00,$0.7 $15.71,Ave. Sy $12.57,$3.14,,$0.00,$12.57,$0.00,,,
34,701. Hair clip / Headband,$10.0,$10.47,Avg. $2.09,,,$0.00,§2.09,$0.0,,,
34,702. Curling iron,$30.00,$31.41,Sy/ Avge. Oy $15.71,$15.70,,$0.0,$15.71,$0.0,,,
34,703. Hair straightener,$38.00,$1.79 $39.79,dy! Avg. $7.6,$31.83,,$0.00,$7.96,$0.00,,,
34,704. Hair setter & rollers,$33.00,$1.55 $34.55,Ave Sy $27.64,§6.91,,$0.00,927.64,$0.0,,,
34,705. Foot massager,$80.00,$3.77 $83.77,Oy =,$58.64,,$0.00,925.13,30.00,,,
34,706. Footbath & Spa,$40.00,$1.38 $41.88,Syl Avg. $20.94,$20.94,,$0.0,$20.94,$0.00,,,
34,707. Handheld massager 1.00,EA $40.00,$1.88,Syl Avg. M0y 0.4,$2094,,$0.00,$20.94,$0.00,,,
34,708. Massage cushion / pillow 1.00,EA $55.00,92.59 557.59,Ave. /I0y $23.4,$34.55,,$0.00,$23.04,$0.00,,,
34,709. Electric shaver/razor,$45.00,$2.12 347.12,=,,,$0.00,471,30.0,,,
34,710. Electric trimmers & clippers,,$3.04,Ave. /l0y 92,$13.82,,$0.00,§922,$0.0,,,
34,711. Perfume / Cologne,$40.0,$1.88,OD yl $10.47,$14],,$0.0,$10.47,$0.00,,,
34,712. Makeup - foundation (enter price) 00,EA $85.00,$4.01 $89.01.,A451,,,$0.0,,$0.00,,,
34,"713, Makeup - blush (enter price)",$32.00,$151 $33.51,0.5 Avg. $16.76,$16.75,,$0.00,$16.76,$0.00,,,
34,"714, Makeup - eye shawdow (enter price)",$15.00,$0.71 $15.71,0.5 yf $7.36,$785,,$0.00,$7.86,$0.00,,,
34,"715, Makeup - eye liner (enter price)",$25.00,$1.18 $26.18 =,OS $13.09,$13.09,,$0.00,$13.09,$0.00,,,
34,716. Makeup - lipstick {enter price),$17.50,$0.82,OS ily $9.16,$9.16,,$0.00,$9.16,90.0,,,
34,717. Makeup - bronzer (enter price},$35.00,$1.65 $36.65,0.5 Avg. fly $18.33,$1832,,$0.00,$18.33,$0.00,,,
34,"718. Makeup - skincare, facecream, 1.00",EA $282.0,$1329 $295.29,| yf Ave. fly $147.65,$147.4,,$0.00,$147.65,$0.00,,,
34,"facewash, lotions (enter price)",,,,,,,,,,,
34,719. Makeup - facemask (enter price),588.00,S415 $92.15,,$46.07,,$0.00,$46.08,$0.00,,,
34,720. Makeup - hair products (enter price),$165.0,$117,y/ Avg. /10y 32,$168.45,,$0.00,$432,$0.00,,,
34,“The amount of RC Benefits remaining and/or paid is,"subject to policy limitations,",,,,,,,,,,
34,* amount is part of current payment,,,,,,,,,,,
34,© indicates depreciation is non-recoverable,,,,,,,,,,,
34,5154K577),,,,,,,Page:35,,,,
35,,,,,,,,,,r—,,"——,"
35,,,,,,,,,Actual,,,
35,,,Estimate,,Replacement,,Less,Actual Cash,Replacement,,,
35,,,Amount,Taxes,Cost Total,,,Value,Cost wiTax,Paid,,
35,721. Cosmetic bag / vanity / toiletry case,,$179.00,$8.43,$187.43 Syf,Avg. 20y,,$159.32,,$0.00,928.11,$0.0
35,722. Blood pressure monitor / meter,,$34.00,$1.60,$35.60 Sy/,Avg.,$17.80,$17.80,,$0.00,$17.80,$0.00
35,"723, Blood glucose meter / monitor",EA,$22.00,$1.04,,dy,,$13.43,,$0.00,,$0.00
35,724. Supporter / brace,1.00 EA,$25.00,$1.18,$26.18,Ave. (Oy,$15.71,$10.47,,$0.00,$15.71,$0.0
35,725. Body temperature thermometer,,$21.00,$099,,,,$19.79,,$0.00,$2.0,0.00
35,726. First aid kit,,$28.0,$132,$29.32,,,$14.66,,$0.00,$14.66,$0.0
35,727. Pill organizer,,$10.00,$047,$1047,,,$733,,$000,$3.14,$0.00
35,728. Prescription glasses (Frames only),1.00 EA,$80.00,$3.77,883.77,Ave. Oy,$16.75,$67.02,,$0.00,$16.75,$0.00
35,729. Reading plasses,1.00 EA,$17.00,$0.80,$17.80 Syl,Ave.,$5.4,$1246,,$0.00,$534,$0.0
35,"730, Eyeglass canrying case",1.00 EA,$8.00,$0.38,,,251,$587,,$0.00,,$0.00
35,731. Nonperishable paper / plastic,,$45.00,92.12,0B,Avg. Dy,$0.00,$7.12,,$0.00,$0.00,$0.00
35,products - Enter price,,,,,,,,,,,
35,CLEANING SUPPLIES,,,,,,,,,,,
35,732. Plunger - Toilet,,$14.0,$0.66,$14.66,Ave,2.93,,,$0.00,,
35,733. Toilet brush,LOOEA,$24.00,$1.13,$25.13 y/,Ave.,2.5],,,$0.00,,$0.00
35,"734, Cleaning bucket",,$40.0,$1.88,$4188,Ave.,$12.56,$29.32,,$0.00,$12.55,$0.0
35,735. Mop,,$20.00,$094,$2094,,52.09,$1885,,$0.00,$209,$0.00
35,736. Squeegee,1.00 EA,$16.00,$0.75,,,,$1507,,$0.00,$1.68,$0.00
35,737. Dustpan,1.00 EA,$14.00,$0.66,514.66,,$4.40,$1026,,$0.00,$4.40,$0.00
35,supplies 738. Non-perishable - Enter price unopened cleaning,,$30.0,$1.41,Avg.,£0.08 y,$15.71,$15.20,,$0.00,$15.71,$0.00
35,Subtotals,,$5022.50,$221.34,"$5,243.84",,5134580,"$3,898.04",$0.00,$0.00,"$1,345.80",$0.00
35,Studio - Edith - DS,,,,,,,,,,,
35,Living Room-Edith,,,,,,,,,,,
35,FURNITURE,,,,,,,,,,,
35,"COVERAGE B - PERSONAL PROPERTY - 3 FIRE, LIGHTNING.",& REMOVAL,,,,,,,,,,
35,739. Living Room Leisure Ottoman Sofa Lazy Chair,EA,$359.99,$16.96,$376.95,= -,,$301.56,,$0.00,$75.39,$0.00
35,Sofa Chair Barrel,,,,,,,,,,,
35,Bed Bath & Beyond - 10/10/2023,,,,,,,,,,,
35,Orig. Dese. - Ottoman,,,,,,,,,,,
35,740. Chaise,,$624.00,$29.40,$653.40 4 Below,Avg.,$365.00,$287.50,,$0.0,$365.90,$0.00
35,Bench,,$275.00,$12.96,,Avg.,$161.26,$126.70,,$0.00,$161.26,$0.0
35,* The amount of RC Benefits remaining and/or paid,is subject to policy,"limitations,",,,,,,,,,
35,* amount is part of curent payment,,,,,,,,,,,
35,© indicates depreciation is non-recoverable,,,,,,,,,,,
35,5154K577),,,,,,,,,,,
35,,,,,,,,,,,Page:36,
36,ww,,,,,,,,,,,
36,,,,,,,Actual,,,,,
36,Description,Estimate,Replacement,,Less,Actual Cash,Replacement,,Estimated,,,
36,,Amount,Taxes Cost Total,/ Life,recigtion,Value,Cost wiTax,Paid,Pending,Pa nt,,
36,"764, Stereo system",EA $120.00,$5.65 $125.65,Ty! Avg.,,$37.69,,$0.00,§87.96,$0.00,,
36,765. HDMI cable,3.00 EA $57.00,$2.69 $59.69,4y/ Ave,$23.88,93581,,$0.00,,80.00,,
36,166. Speaker - Floor / Tower,"1,00 EA 3459.00",$21.63,,,,,$0.00,$240.32,$0.00,,
36,767. Floor fans,3.00 EA $170.97,$8.06 $179.03,,,$134.28,,$0.00,$44.75,$0.00,,
36,Orig. Desc. - Lasko (S16500) Pedestal,Fen - Black,,,,,,,,,,
36,on eBay - 10/21/2023,,,,,,,,,,,
36,768. Air purifier / Air cleaner,LLQOEA $179.99,$8.48,=,$18.85,$169.62,,$0.00,$18.85,90.00,,
36,,amazon.com/Purifier-Bedroom-Cleaner-Allergies-Allerpens/dp/BOBIMVSVT,I,,,,,,,,,
36,MULTIMEDIA,,,,,,,,,,,
36,769.CD,"100.00 EA $1,100.00",$51.83,,,$863.87,,$0.00,9287.96,,,
36,,"100.00 EA $1,000.00",47.12 1212,,,,,$0.00,$261.78,$0.0,,
36,"Orig, Desc. - DVD",,,,,,,,,,,
36,Bax st,5.00 EA $300.00,$14.14 $314.14,8 y/ Avg. By,SRS,$235.60,,$0.00,$18.54,$0.00,,
36,DECORATIVE TTEMS/ACCENTS,,,,,,,,,,,
36,722. Display bowl,$50.00,$2.36 $5236,Sy/Above Avg,,$16.65,,$0.00,$15.71,$0.00,,
36,"773, garbage / trash",can $34.00,$1.60 $35.60,Avg. fl0y,,928.48,,$0.00,$7.12,$0.00,,
36,"774, Floor lamp / torchiere",1.00 EA $64.00,$3.02 $6702,,$13.40,$53.62,,$0.00,$13.40,$0.00,,
36,775. Table amp 2,1.00 EA $39.00,44.19 $93.19,,$18.64,$7455,,$0.00,$18.64,$0.00,,
36,Orig. Dese. - Table lamp,,,,,,,,,,,
36,776. Crystal display bowl,300EA,$16.26.,Avg.,$289.01,$12.25,,50.00,9289.01,$0.00,,
36,777.,5100.0,471,,$5.24,$99.47,,$0.00,$5.24,$0.00,,
36,718. Decorative/Storage Wicker,Basket 6 1Q0EA $125.00,$5.89 $130.89,Ave,,,,$0.00,$15.71,$0.00,,
36,Orig. Dese. -,Wicker Basket,,,,,,,,,,
36,719. Decorative / Throw pillows 12,"$1,800.00","$3482 $1,384.82",2 y/ Above Avg.,,"$1,658.64",,$0.00,,$0.00,,
36,Orig. Desc. - Decorative / Throw,pillows,,,,,,,,,,
36,780. Blanket - Throw,2.00 EA $78.00,$3.68 $81.68,1.5 y/ Above Avg. /10,$1.35,$7433,,$0.00,$7.35,80.00,,
36,,,,y,,,,,,,,
36,Subtotals,,"$674.72 $14,993.64",,"$6,090.43","$8,503.21",$0.00,$0.00,"$6,090.43",$0.0,,
36,Downstairs Studio - Edith - DS,,,,,,,,,,,
36,Dining Room,,,,,,,,,,,
36,FURNITURE,,,,,,,,,,,
36,The amount of RC Benefits,remaining and/or paid is subject to policy limitations.,,,,,,,,,,
36,* amount is part of current payment,,,,,,,,,,,
36,© indicates depreciation is,non-recoverable,,,,,,,,,,
36,,,,,,,,,Page:38,,,
37,,,,,,,,,RC,Benefits* ———,,
37,,,,,,,,Actual,,,,
37,Description,Estimate,,Replacement,,Less,,Replacement,,Estimated,,
37,Qty,Amount,Taxes,Cost,"/ Cond, / Life",Deprecistion,Value,Cost wiTax,Paid,Remaining Pending,Payment,
37,"COVERAGE B - PERSONAL PROPERTY - 34 FIRE, LIGHTNING, &",REMOVAL,,,,,,,,,,
37,Table / Chair set - Kitchen / Dining,$500.00,923.56,$53.56,Avg. 20y,$392.67,$130.89,,$0.00,$392.67,$0.00,
37,5-9 pes - High,,,,,,,,,,,
37,782. Wine rack,$90.00,$424,$94.24,Ave. AOy,$18.85,$7539,,$0.00,$18.85,$0.00,
37,783. Wine cabinet,$400.00,$18.85,,Sy/ Ave. 20y,$1471,$314.14,,$0.00,$104.71,$0.00,
37,784. Wall,$176.00,$8.29,,Avg. 20y,$147.83,$36.86,,$0.00,$147.43,$0.00,
37,WALL ART/DECOR,,,,,,,,,,,
37,"785, Wall clock",$55.00,92.59,$57.59,Ave. 20y,$5.76,$51.83,,$0.00,$5.76,$0.00,
37,CURTAINS/DRAPES,,,,,,,,,,,
37,786. Curtains / drapes 400,EA $120.00,$5.65,$125.65,4y/ Ave.,,$75.39,,$0.00,$50.26,$0.00,
37,DINNERWARE & SERVING PIECES,,,,,,,,,,,
37,787. Place setting 4 pe. - Fine china,1.Q0EA $80.00,$3.77,$83.77,OylAve Ay,0.0,$83.77,,$0.00,,50.0,
37,788. Salt & pepper shaker - Fine china 1.00,EA $50.00,$2.36,$52.36,y/ Ave. Dy,$0.00,$52.36,,$0.00,$0.00,90.0,
37,"789, Bowl - Salad/ Serving - Fine china",$70.00,$3.30,$7330,10 y/ Avg.,$0.00,$73.30,,$0.00,$0.00,$0.00,
37,790. Bow! - All-Purpose - Fine china,$43.00,$2.03,$45.03,lO Avg. Dy,$0.0,$45.03,,$0.00,$0.00,50.00,
37,791. Fine China - Gravy Boat,$90.0,$4.24,$94.24,lO y/ Avge. Dy,$0.0,,,$0.00,$0.00,$0.00,
37,792. Coffee pot / server - Fine china,1.00EA $125.0,$5.89,$130.89,29 yl Avg. Dy,$0.0,$130.89,,$0.00,$0.00,$0.00,
37,"793, Bowl - Sugar - Fine china 1.00",BA $100.00,M471,$104.71,29 y/ Avg. My,$0.0,,,$0.00,$0.00,$0.00,
37,794. Coffee creamer Fine china,$90.00,$424,$94.24,My,,$94.24,,$0.00,$0.00,$0.00,
37,795. Bowl - Fruit - Fine china 1.00,EA,$2.83,$62.83,29 yl Avg. Ay,$0.00,$62.83,,$0.00,$0.00,$0.00,
37,796. Teapot - Fine china 1.00,EA $90.00,$424,$94.24,Dy! Ave Dy,$0.0,$94.24,,$0.0,$0.00,$0.00,
37,191. Teacup & saucer - Fine china [00,BA $715.0,$3.53,$8.33,lO yi Avp. Dy,,$78.53,,$0.00,$0.00,80.00,
37,798. Chargers - Table accent - Fine china,$70.00,$93.30,$73.30,10 yi Avg. Dy,$0.0,$73.30,,$0.00,$0.00,$0.00,
37,799. Dinnerware set - 16 pe - Casual 100,EA 45.0,$2.12,,Sy! Avg.,SII,,,$0.00,$11.78,$0.00,
37,dinnerware,,,,,,,,,,,
37,800. Bow! - Vegetable - Casual,$21.00,$0.99,$21.99,Ave,5.0,$16.49,,$0.00,$5.50,$0.00,
37,dinnerware,,,,,,,,,,,
37,801. Bow! - Salad/ Serving - Casual 1.00,EA $20.00,$0.94,$20.94 5,yf Avg. 220 y,$5.24,$15.70,,$0.00,$524,$0.0,
37,dinnerware,,,,,,,,,,,
37,802. Bowl - Fruit - Casual dinnerware 1.00,BA $15.0,$0.71,$15.71,Avg. 20y,$3.93,Si1.78,,$0.00,$3.93,$0.00,
37,803. Bowl - Sugar - Casual dinnerware,LOOEA $18.0,$0.85,$18.85,Avge Q0y,283,$16.02,,$0.00,$283,$0.00,
37,B04. Salt & pepper shaker - Casual,$20.00,$0.94,$20.4,Avg. 20y,,$1730,,$0.00,$3.14,$0.00,
37,dinnerware,,,,,,,,,,,
37,amount of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,,
37,* amount is part of current payment,,,,,,,,,,,
37,© indicates depreciation is non-recoverable,,,,,,,,,,,
37,,,,,,,,,,Page:39,,
38,,,,,,,,,,— RC,_,
38,,,,,,,,,Actual,,,
38,,,Estimate,,Replacement,,Less,ActualCash,Replacement,,Estimated,
38,,,Amount,Taxes,Cost Total,,,Value,Cost w/Tax,Paid,Remaining Pending,Payment
38,805. Chargers - Table accent - Casual,EA,$20.0,$0.94,$20.95 8,y/ Ave.,$3.38,$12.56,,$0.00,,9.0
38,dinnerware,,,,,,,,,,,
38,806. Soup tureen,1.00 EA,$120.0,$5.65,$125.65 15,Avg. 20y,§94.24,$141,,$0.00,$94.24,$0.00
38,807. Serving tray,1.00 EA,$35.00,$1.65,$36.65,Syf 20y,,927.49,,$0.00,$9.16,$0.0
38,808. Chafing dish,1.00 EA,$120.00,$5.65,$125.65 2,Avg.,$75.39,$50.26,,50.00,$75.39,$0.00
38,809. Ice bucket,1.00 EA,$40.00,$1.88,,Ave. 20y,19,$37.69,,$0.0,$4.19,$0.00
38,810. Chip & dip set - Serveware,1.00 EA,$40.00,$1.88,,Sy! Ave 20y,$10.47,$1.41,,$0.00,$10.4?,$0.0
38,811. Decanter - Carafe,1.00 EA,$36.00,$1.70,$37.70 12,yl Ave. 20y,$22.62,$15.08,,$0.00,§22.62,$0.00
38,812. Cake plate - Serveware,1.00 EA,$50.0,$2.36,$52.36,8y/ Avg.,$204,$31.42,,$0.00,$20.94,$0.00
38,813. Candy dish,1.00 EA,$28.00,$132,$29.32 12,yl Ave. 20y,$17.59,$11.73,,$0.00,$17.59,$0.0
38,814. Platter,1.00 EA,$45.0,§2.12,47.12 lO,y/ Avg. 20y,,$23.56,,$0.00,$23.56,$0.0
38,GLASSWARE,,,,,,,,,,,
38,"815, Mug",1.00 EA,$15.00,$0.71,$15.0 8,y! Ave. 20y,,$9.43,,$0.0,$6.28,90.00
38,816. Teacup & saucer - Casual,1.00 EA,$22.0,$1.04,$23.04 [2,yf Ave. 20y,$13.82,§9.22,,$0.00,$13.82,$0.00
38,dinnerware,,,,,,,,,,,
38,817. Crystal stemware/Fine drinking,EA,$50.00,$2.36,$52.36,13 y/ Avg. Oy,9.0,$52.36,,$0.00,$0.00,$0.00
38,glass set -,,,,,,,,,,,
38,818. Glasses and cups set - 4pe.,1.00EA,$25.00,$1.18,96.18 12,yi Avg. 20 y,$15.71,$10.47,,$0.00,$15.71,$0.00
38,819. Beverage dispenser,1.00 EA,,$2.12,2,yf Ave. 20y,S47,42.41,,$0.00,4471,$0.0
38,820. Tea kettle,1.00 EA,,§2.12,M712,Avg. 20y,$7.07,,,$0.00,$7.07,9.0
38,821. Punch bow!,1.00 EA,$70.00,$3.30,$73.30 15,y/ Avg. 120 y,$5498,$18.32,,$0.00,$54.98,$0.00
38,$22. Pitcher,1.00 EA,$35.00,$1.65,$36.65,Avg. Q0y,,$32.98,,$0.0,$3.67,50.0
38,823. Corkscrew / remover,,$20.00,$0.94,$20.4,Syl Avg.,$5.24,$15.70,,$0.00,$5.24,$0.00
38,FLATWARE,,|,,,,,,,,,
38,"824, Silverware - Casual place setting - 5",1.00 EA,$30.00,$1.41,15,y/ Avg. 20 y,,$7.85,,$0.00,$23.56,$0.00
38,pe,,,,,,,,,,,
38,"825, - Casual",,$25.0,$1.18,$26.18 15,yf Avg. 20 y,$19.04,$6.54,,$0.00,$19.64,$0.00
38,serving set,,,,,,,,,,,
38,826. Silverware - Kitchen knife set [1-18,1.00 EA,0,$2.83,$62.83 |,yf Ave. 20y,$3.14,$59.69,,$0.00,$3.14,$0.00
38,pes,,,,,,,,,,,
38,827. Silverware chest,1.00 EA,$130.00,$6.13,$136.13,IS Ave,$102.10,$34.03,,$0.00,$102.10,$0.00
38,828. - Fine place,1.00 EA,$65.0.,$3.06,$68.06 20,yl Ave. Dy,,$68.06,,$0.00,$0.00,$0.00
38,setting - 5 pe,,,,,,,,,,,
38,"829, Silverware/Flatware - Fine serving",1.00 EA,$70.00,$330,$73.30,Ave. Ny |,,$3.30,,$0.00,$0.00,$0.00
38,set,,,,,,,,,,,
38,“The amount of RC Benefits and/or paid,is subject to policy,limitations.,,,,,,,,,
38,* amount is part of current payment,,,,,,,,,,,
38,© indicates depreciation is non-recoverable,,,,,,,,,,,
38,5154K577),,,,,,,,,,Page:40,
39,,,,,,,,,"——,",,,
39,,,,,,,Actual,,,,,
39,Description Estimate,,,,Less,Actual Cash,,,Estimated,,,
39,Amount,Taxes,,,,Value,Cost wiTax,Paid,Remaining Pending,Payment,,
39,TABLEWARE,,,,,,,,,,,
39,830. Placemat - Set of 4 2.00 EA $60.0,§2.83,,Avg. Sy,$37.70,925.13,,$0.00,$37.70,$0.0,,
39,DECORATIVE ITEMS/ACCENTS,,,,,,,,,,,
39,831. Coaster set 1.00 EA §20.00,$0.94,$20.94,Avg. 20y,$1.05,$19.89,,$0.00,$1.05,$0.00,,
39,"832, Vase / Crystal vase 1.00 EA $50.00",$2.36,$52.36 29,Avg.,$41.89,$10.47,,$0.00,$41.89,$0.00,,
39,"Subtotals $3,794.00",$178.78,"$3,972.78",,"$1,379.20","$2,593.58",$0.00,$0.00,"$1,379.20",$0.00,,
39,Downstairs Studio - Edith - DS,,,,,,,,,,,
39,Kitchen,,,,,,,,,,,
39,FURNITURE,,,,,,,,,,,
39,"COVERAGE B - PERSONAL PROPERTY - 34 FIRE, LIGHTNING, & REMOVAL",,,,,,,,,,,
39,"833, Table / Chair set - Kitchen / Dining 1.00 EA 9299.0",$14.09,$313.09,yl Avg. 20y,$250.47,$62.62,,$0.00,$250.47,$0.00,,
39,room 5-7 pes,,,,,,,,,,,
39,844. Kitchen cart / Serving cart / 1.00 EA 540.00,$1.88,,Avg. 20y,$20.94,$20.94,,$0.00,920.94,$0.0,,
39,Microwave cart,,,,,,,,,,,
39,"835, HITHOS $-Tier Kitchen 2.00 EA $179.98",$8.48,$188.46 2,Ave. 20y,$18.85,$169.61,,$0.00,$18.85,$0.00,,
39,"Bakers Rack with Hutch, Microwave",,,,,,,,,,,
39,"Oven Stand with Shelves, Cof",,,,,,,,,,,
39,Amazon on Amazon.com - [0/9/2023,,,,,,,,,,,
39,Orig. Desc. - Kitchen island,,,,,,,,,,,
39,CURTAINS/DRAPES,,,,,,,,,,,
39,836. Curtains / drapes 4.00 EA $120.00,$5.65,$125.65,Avg.,$25.13,$100.52,,$0.00,925.13,$0.00,,
39,Bed Bath & Beyond - 9/17/2023,,,,,,,,,,,
39,Ong. Dese. - Curtains / drapes,,,,,,,,,,,
39,837. Window valance 2.00 EA $4.00,$2.07,$46.07 2,yf Avg.,921,$36.86,,$0.00,,$0.00,,
39,Amazon on Amazon.com - 10/9/2023,,,,,,,,,,,
39,Orig. - Window valance,,,,,,,,,,,
39,APPLIANCES,,,,,,,,,,,
39,838. Refrigerator 1.00 EA $898.00,4231,$940.31,Avg y,$361.65,$578.66,,$0.00,$361.63,$0.00,,
39,Orig. Dese. - - Enter price,,,,,,,,,,,
39,839. Electric Range / Oven 1.00 EA $828.00,$39.02,$367.02,Syl Avg. (13 y,,$533.55,,$0.00,$333.47,$0.00,,
39,Amazon on Amazon.com - 10/9/2023,,,,,,,,,,,
